transaction_id,customer_id,card_id,amount,transaction_date,status,channel,category
529,997,26,37223,2024-05-21,paid,offline,의료
530,3181,34,14707,2024-03-17,paid,mobile,식품
531,7200,42,43301,2024-03-24,paid,online,의료
532,4846,33,17969,2024-05-11,paid,mobile,문화
533,4766,36,974065,2024-03-01,paid,online,가전
534,7924,16,50391,2024-05-29,paid,mobile,문화
535,9504,39,15374,2024-02-20,paid,mobile,외식
536,9351,29,39836,2024-02-25,paid,online,문화
537,647,49,44059,2024-05-25,paid,online,외식
538,6598,6,79395,2024-01-10,paid,offline,외식
539,6789,12,41530,2024-03-01,cancel,offline,쇼핑
540,9992,39,240774,2024-10-05,cancel,mobile,여행
541,901,30,182981,2024-07-31,cancel,offline,여행
542,3409,5,111544,2024-05-12,paid,mobile,여행
543,1598,4,437101,2024-03-06,cancel,offline,여행
544,1594,27,33473,2024-06-21,paid,mobile,주유
545,3001,41,43230,2024-07-08,paid,mobile,교육
546,9840,7,16682,2024-04-29,paid,mobile,쇼핑
547,3727,4,59867,2024-03-17,paid,online,교육
548,4136,17,50981,2024-11-22,paid,mobile,쇼핑
549,4924,14,63270,2024-09-11,cancel,mobile,식품
550,5884,18,24199,2024-06-19,paid,mobile,식품
551,5931,43,91273,2024-07-11,paid,online,쇼핑
552,2357,26,32120,2024-01-13,paid,mobile,교육
553,3389,6,50980,2024-05-19,paid,online,외식
554,7130,10,63951,2024-06-01,paid,online,쇼핑
555,8010,49,28125,2024-06-02,paid,mobile,패션
556,74,34,194136,2024-07-24,paid,mobile,여행
557,3772,14,139540,2024-02-12,paid,online,의료
558,334,1,10691,2024-11-09,paid,mobile,문화
559,7302,14,266100,2024-12-31,paid,online,교육
560,8916,48,54276,2024-08-31,paid,online,패션
561,1484,30,8163,2024-03-21,paid,mobile,문화
562,8880,39,43601,2024-08-11,paid,offline,의료
563,9623,39,73964,2024-04-06,paid,offline,쇼핑
564,4497,13,50448,2024-08-28,paid,offline,패션
565,4022,28,53134,2024-02-11,paid,online,가전
566,1983,10,71562,2024-09-28,paid,mobile,가전
567,8441,49,19992,2024-05-15,paid,offline,주유
568,2214,20,91857,2024-10-13,paid,offline,쇼핑
569,3285,18,14836,2024-01-22,paid,online,주유
570,5698,47,378321,2024-07-08,paid,mobile,가전
571,234,13,9900,2024-12-07,paid,offline,주유
572,4824,30,87075,2024-06-19,paid,online,가전
573,8893,21,24693,2024-02-28,paid,online,식품
574,3376,33,409468,2024-02-20,cancel,offline,여행
575,3199,18,149041,2024-07-23,paid,mobile,패션
576,4116,8,80493,2024-05-19,paid,mobile,쇼핑
577,3468,41,32067,2024-02-18,paid,offline,외식
578,1442,37,14514,2024-02-27,paid,online,식품
579,1565,3,17048,2024-12-09,cancel,offline,주유
580,116,43,16244,2024-11-04,cancel,mobile,문화
581,5501,33,36166,2024-12-17,paid,offline,주유
582,6397,8,15744,2024-05-18,paid,online,식품
583,1511,27,46364,2024-05-20,paid,online,외식
584,6531,16,44742,2024-04-27,paid,online,패션
585,7777,13,18259,2024-10-21,paid,offline,문화
586,8731,38,44391,2024-04-13,paid,mobile,쇼핑
587,5050,42,31119,2024-04-12,paid,online,교육
588,1034,32,66763,2024-11-13,paid,online,교육
589,6847,19,60032,2024-11-23,paid,mobile,쇼핑
590,7590,41,10959,2024-12-23,paid,mobile,의료
591,883,8,16293,2024-10-28,paid,online,주유
592,822,37,101768,2024-03-25,refund,online,문화
593,6350,16,17784,2024-08-24,paid,online,문화
594,7571,19,59852,2024-06-28,paid,online,외식
595,3680,25,50757,2024-05-02,paid,mobile,가전
596,6295,40,111818,2024-03-12,paid,mobile,교육
597,7044,29,14362,2024-11-20,paid,offline,주유
598,516,6,67142,2024-08-18,paid,mobile,여행
599,2668,48,166636,2024-06-08,cancel,mobile,문화
600,8311,40,174718,2024-07-22,refund,online,의료
601,6746,16,86575,2024-05-25,paid,online,의료
602,7659,49,42383,2024-11-29,paid,mobile,의료
603,7484,42,102665,2024-06-10,paid,online,패션
604,8000,43,12295,2024-03-30,refund,offline,패션
605,358,10,247018,2024-10-11,paid,mobile,패션
606,250,40,90747,2024-11-24,paid,mobile,여행
607,3546,14,96870,2024-06-22,cancel,mobile,의료
608,4692,29,13635,2024-03-04,paid,online,쇼핑
609,3835,25,58161,2024-06-19,paid,offline,가전
610,9393,31,59490,2024-09-19,paid,mobile,의료
611,7361,18,33393,2024-06-21,paid,offline,주유
612,2599,21,81373,2024-10-06,paid,mobile,식품
613,3334,41,27219,2024-09-22,paid,offline,문화
614,2540,11,26580,2024-07-04,paid,offline,외식
615,7713,29,79271,2024-09-20,paid,offline,가전
616,2468,22,67049,2024-12-08,paid,online,외식
617,8840,43,125558,2024-12-28,paid,offline,가전
618,5952,21,55195,2024-09-14,paid,online,여행
619,3924,43,15543,2024-06-05,paid,online,외식
620,6527,3,34737,2024-11-25,paid,online,외식
621,784,25,16818,2024-01-26,paid,mobile,쇼핑
622,4426,39,170098,2024-09-19,paid,online,여행
623,3235,13,31645,2024-05-24,paid,offline,식품
624,4977,48,49090,2024-02-26,paid,offline,의료
625,2673,35,87438,2024-04-09,paid,mobile,가전
626,5342,32,68493,2024-05-10,cancel,online,문화
627,8839,11,16861,2024-05-17,paid,offline,문화
628,7400,12,13473,2024-10-18,paid,mobile,외식
629,3419,2,28502,2024-02-22,paid,offline,교육
630,8803,31,89996,2024-12-18,paid,online,문화
631,5739,2,112485,2024-07-06,paid,online,쇼핑
632,6443,23,60964,2024-11-23,paid,offline,쇼핑
633,4033,11,80764,2024-11-05,paid,offline,식품
634,2958,7,40493,2024-12-13,paid,offline,교육
635,5575,29,12595,2024-04-17,paid,offline,주유
636,5791,1,31927,2024-09-17,paid,online,식품
637,5122,43,276025,2024-11-30,paid,mobile,의료
638,2386,33,36884,2024-07-21,paid,offline,주유
639,6482,21,55066,2024-03-02,paid,offline,가전
640,41,28,31991,2024-10-03,paid,offline,쇼핑
641,7199,16,92621,2024-03-26,paid,offline,여행
642,9251,39,123446,2024-04-17,paid,online,가전
643,2185,40,21528,2024-03-02,cancel,mobile,외식
644,2922,16,23486,2024-12-03,paid,mobile,식품
645,6958,27,1037790,2024-04-16,cancel,mobile,여행
646,1111,37,136952,2024-08-21,paid,offline,교육
647,8471,5,10711,2024-12-16,paid,mobile,주유
648,6474,12,12457,2024-12-25,paid,offline,외식
649,3270,22,32876,2024-05-09,paid,mobile,외식
650,7040,12,257198,2024-06-19,paid,online,가전
651,8211,2,378025,2024-05-21,paid,online,가전
652,5568,44,24071,2024-05-21,refund,offline,외식
653,9719,20,21186,2024-09-26,paid,online,주유
654,1447,20,68215,2024-04-18,paid,offline,교육
655,1062,23,14254,2024-08-07,paid,mobile,주유
656,7603,33,28685,2024-04-07,paid,online,쇼핑
657,5858,13,55395,2024-03-19,paid,online,문화
658,9351,24,301023,2024-02-05,paid,mobile,여행
659,3820,7,115432,2024-10-24,refund,offline,쇼핑
660,5982,24,42607,2024-05-13,refund,online,쇼핑
661,9305,46,19752,2024-10-07,paid,offline,쇼핑
662,9700,46,34488,2024-10-10,paid,mobile,식품
663,6429,39,130111,2024-01-26,refund,offline,여행
664,3184,22,39894,2024-08-18,paid,mobile,쇼핑
665,5389,25,136789,2024-04-20,paid,online,문화
666,8902,47,63213,2024-02-21,paid,mobile,문화
667,6246,36,57072,2024-12-30,paid,offline,가전
668,5912,8,74928,2024-01-14,cancel,online,여행
669,533,33,18825,2024-09-26,paid,offline,의료
670,8639,18,22407,2024-05-13,paid,mobile,의료
671,6010,43,58582,2024-11-18,paid,offline,쇼핑
672,7918,44,10241,2024-11-01,paid,online,의료
673,9828,10,102852,2024-05-25,paid,offline,여행
674,2950,19,25008,2024-05-14,paid,mobile,주유
675,8850,7,110263,2024-12-13,cancel,online,가전
676,7492,31,16627,2024-01-27,paid,offline,주유
677,1020,11,6428,2024-05-17,paid,online,외식
678,3652,20,57893,2024-08-04,paid,mobile,쇼핑
679,5993,50,141235,2024-02-21,paid,mobile,여행
680,7864,41,147763,2024-02-28,paid,offline,문화
681,129,30,32908,2024-05-08,paid,offline,쇼핑
682,4608,24,77247,2024-08-08,paid,online,패션
683,4576,33,12581,2024-10-09,paid,offline,외식
684,3566,47,9641,2024-11-29,paid,mobile,식품
685,4676,37,193838,2024-09-24,paid,mobile,패션
686,8466,8,262702,2024-04-19,paid,offline,여행
687,6420,30,46946,2024-08-24,paid,online,가전
688,8627,27,54423,2024-09-25,paid,offline,문화
689,590,14,36669,2024-04-10,paid,mobile,의료
690,5446,42,69986,2024-08-12,paid,offline,문화
691,6664,31,43880,2024-10-22,paid,offline,외식
692,5905,43,18362,2024-05-11,paid,online,교육
693,2420,50,21140,2024-04-08,paid,offline,문화
694,1434,9,63169,2024-08-27,paid,offline,쇼핑
695,7584,4,6891,2024-05-16,paid,online,주유
696,9552,34,38890,2024-02-29,paid,mobile,쇼핑
697,4845,35,86090,2024-12-17,paid,mobile,교육
698,8486,22,13701,2024-09-14,paid,offline,의료
699,9372,16,9319,2024-03-04,paid,mobile,주유
700,3664,29,205169,2024-09-27,paid,online,식품
701,5831,29,61859,2024-11-24,paid,offline,교육
702,8596,3,104363,2024-05-31,paid,offline,주유
703,2672,16,15144,2024-01-12,paid,mobile,문화
704,7178,47,96301,2024-01-22,paid,mobile,의료
705,8754,49,50334,2024-09-25,cancel,online,외식
706,5172,40,26284,2024-09-09,paid,offline,가전
707,2368,19,210635,2024-12-20,paid,offline,쇼핑
708,4626,7,60926,2024-12-27,paid,mobile,의료
709,4099,41,35033,2024-11-30,paid,mobile,주유
710,7684,43,11650,2024-06-04,paid,offline,의료
711,6118,40,12148,2024-11-29,paid,offline,식품
712,8016,16,29658,2024-06-18,paid,online,패션
713,8653,19,92244,2024-02-03,refund,offline,쇼핑
714,8131,34,47607,2024-01-14,paid,offline,가전
715,7581,8,168215,2024-11-03,paid,mobile,여행
716,8438,3,51538,2024-04-24,paid,mobile,패션
717,7816,34,12715,2024-02-14,cancel,mobile,패션
718,4887,33,22511,2024-09-07,paid,online,문화
719,5715,28,131138,2024-02-06,paid,online,문화
720,5562,22,78838,2024-02-10,paid,online,여행
721,9984,4,12573,2024-01-14,paid,offline,주유
722,5229,14,185482,2024-07-12,paid,online,가전
723,5170,20,127460,2024-07-01,paid,mobile,가전
724,3339,29,867500,2024-10-17,paid,online,여행
725,5368,29,46616,2024-07-16,paid,mobile,문화
726,2417,36,197006,2024-12-22,paid,mobile,교육
727,8375,2,4642,2024-07-20,paid,online,주유
728,2095,22,48008,2024-05-10,cancel,offline,식품
729,4310,37,29255,2024-02-28,paid,offline,패션
730,6461,32,145709,2024-12-24,paid,offline,여행
731,1274,34,142005,2024-07-18,paid,mobile,교육
732,8700,33,15730,2024-03-30,paid,offline,외식
733,3495,38,46353,2024-11-25,cancel,mobile,교육
734,4137,17,12185,2024-09-17,paid,offline,외식
735,4618,17,13786,2024-11-01,paid,mobile,주유
736,735,20,92295,2024-05-12,paid,mobile,가전
737,7634,43,17059,2024-06-06,paid,offline,주유
738,882,45,108392,2024-12-11,paid,mobile,가전
739,5310,13,31560,2024-03-07,paid,online,의료
740,9111,31,157565,2024-11-04,paid,online,의료
741,4198,11,58980,2024-11-02,paid,offline,주유
742,6825,16,30232,2024-05-26,paid,online,쇼핑
743,3256,34,48958,2024-12-29,refund,mobile,패션
744,89,48,174933,2024-10-21,paid,online,가전
745,7819,9,227523,2024-07-05,paid,online,가전
746,484,23,44871,2024-11-20,paid,offline,교육
747,7847,17,51893,2024-01-25,paid,mobile,패션
748,4573,25,17219,2024-08-12,paid,online,외식
749,7679,25,40801,2024-08-09,paid,online,식품
750,1016,45,91947,2024-11-29,cancel,mobile,여행
751,8615,24,58282,2024-10-11,paid,offline,외식
752,4694,37,113705,2024-10-09,paid,offline,가전
753,4203,2,14575,2024-09-04,paid,mobile,식품
754,3757,2,45264,2024-01-03,paid,offline,패션
755,1394,17,55952,2024-11-04,paid,mobile,주유
756,1927,8,91700,2024-08-23,paid,online,의료
757,7656,14,36333,2024-05-17,paid,online,외식
758,7890,3,99047,2024-03-09,paid,mobile,문화
759,5451,47,71776,2024-05-04,paid,mobile,문화
760,6509,36,105194,2024-08-29,paid,offline,패션
761,938,12,68556,2024-09-15,paid,offline,주유
762,2318,3,209260,2024-12-12,paid,mobile,패션
763,8467,38,103387,2024-04-17,paid,mobile,쇼핑
764,5816,12,144679,2024-04-08,cancel,offline,여행
765,5855,23,39763,2024-03-03,paid,offline,교육
766,5407,50,445559,2024-01-02,paid,online,패션
767,5807,34,62003,2024-04-27,paid,online,쇼핑
768,5371,45,51935,2024-02-27,paid,mobile,주유
769,1122,8,52794,2024-10-12,paid,mobile,쇼핑
770,1914,12,148893,2024-05-17,paid,online,교육
771,4012,20,94178,2024-12-08,paid,online,의료
772,1487,47,17516,2024-10-02,paid,online,주유
773,732,17,17567,2024-08-21,paid,online,주유
774,3839,16,58084,2024-08-04,paid,online,의료
775,2475,49,190151,2024-10-21,paid,mobile,의료
776,2647,49,49728,2024-01-06,paid,mobile,교육
777,8778,4,20820,2024-11-15,paid,mobile,쇼핑
778,9000,13,68857,2024-04-28,paid,mobile,교육
779,5079,2,33537,2024-08-04,paid,offline,의료
780,6358,18,154023,2024-05-22,paid,offline,의료
781,9314,50,53907,2024-05-07,paid,offline,여행
782,1635,11,89324,2024-03-23,paid,mobile,여행
783,1928,7,39387,2024-06-22,paid,offline,외식
784,3453,39,57838,2024-07-08,paid,online,여행
785,9978,12,88379,2024-10-21,paid,mobile,패션
786,218,15,22195,2024-04-13,paid,online,교육
787,8670,3,63333,2024-03-16,paid,offline,쇼핑
788,4060,43,12423,2024-12-12,cancel,offline,문화
789,1258,10,90449,2024-10-31,paid,online,문화
790,5982,48,42006,2024-07-26,paid,offline,패션
791,4684,22,272553,2024-12-10,paid,mobile,문화
792,7818,34,74880,2024-01-15,paid,mobile,외식
793,5826,11,29530,2024-07-07,cancel,offline,문화
794,6227,19,102635,2024-10-11,paid,mobile,여행
795,6600,49,49408,2024-01-05,cancel,offline,패션
796,135,2,140604,2024-02-19,paid,online,여행
797,6465,45,71292,2024-04-26,paid,online,교육
798,8478,7,119397,2024-07-28,paid,online,쇼핑
799,2230,40,55017,2024-03-30,paid,online,외식
800,4782,38,57358,2024-05-10,paid,online,교육
801,8122,48,34794,2024-09-06,paid,mobile,문화
802,7125,42,23527,2024-10-20,paid,online,문화
803,7322,4,86045,2024-04-14,paid,mobile,가전
804,7414,28,114533,2024-04-18,paid,mobile,가전
805,7683,3,177602,2024-05-03,paid,mobile,여행
806,7039,28,39873,2024-08-05,refund,online,패션
807,1840,23,106117,2024-06-17,paid,online,패션
808,5114,13,56163,2024-07-21,paid,online,가전
809,5946,2,115886,2024-05-06,paid,mobile,식품
810,3329,33,38258,2024-05-28,paid,online,식품
811,9171,7,42614,2024-03-10,paid,online,쇼핑
812,3978,10,55844,2024-11-20,paid,online,쇼핑
813,6628,21,19224,2024-03-26,paid,mobile,주유
814,8678,5,418573,2024-04-30,paid,online,여행
815,2388,19,100012,2024-11-26,paid,offline,여행
816,6550,29,179620,2024-07-29,paid,online,의료
817,9585,18,121087,2024-05-30,paid,online,여행
818,5295,19,46543,2024-04-22,paid,offline,패션
819,5843,16,34599,2024-10-31,paid,offline,문화
820,4893,47,146074,2024-11-05,paid,offline,교육
821,1778,47,54915,2024-06-12,refund,offline,패션
822,3938,25,27418,2024-02-15,paid,online,외식
823,6206,22,7875,2024-05-02,paid,offline,식품
824,1437,10,45889,2024-11-18,paid,online,교육
825,1646,14,543850,2024-03-21,paid,online,여행
826,511,4,16886,2024-05-29,paid,offline,패션
827,9145,16,10847,2024-04-23,paid,offline,주유
828,2310,44,78371,2024-04-20,paid,offline,여행
829,9109,27,112654,2024-10-12,paid,offline,패션
830,1096,33,86912,2024-04-11,paid,offline,의료
831,1202,10,119724,2024-01-03,paid,online,문화
832,2382,17,209105,2024-03-07,paid,online,식품
833,9542,7,96826,2024-12-27,paid,online,가전
834,1511,29,33918,2024-11-04,paid,mobile,패션
835,5222,19,36521,2024-05-19,paid,mobile,여행
836,6797,17,6778,2024-12-18,refund,offline,주유
837,6981,13,55010,2024-01-11,paid,mobile,여행
838,7120,33,57870,2024-01-29,paid,online,문화
839,4405,37,60611,2024-12-02,paid,online,쇼핑
840,3989,28,75650,2024-12-15,paid,online,패션
841,6597,20,83291,2024-07-13,paid,offline,교육
842,3181,40,59021,2024-02-10,paid,mobile,패션
843,4308,30,9526,2024-11-17,paid,online,식품
844,8602,17,27376,2024-05-21,paid,mobile,패션
845,8733,42,15942,2024-08-10,paid,online,주유
846,828,33,16820,2024-09-15,paid,mobile,패션
847,116,14,23549,2024-08-19,paid,online,식품
848,1488,22,35443,2024-05-17,paid,offline,쇼핑
849,1817,42,64797,2024-07-26,paid,online,문화
850,6615,15,249655,2024-10-05,paid,offline,쇼핑
851,6907,42,59321,2024-12-16,paid,offline,외식
852,9049,19,22463,2024-12-21,paid,mobile,식품
853,9209,18,56579,2024-10-16,paid,online,여행
854,3718,47,6912,2024-07-10,paid,offline,외식
855,5090,29,20261,2024-10-21,paid,mobile,외식
856,6148,29,104322,2024-06-15,paid,online,여행
857,4209,12,54035,2024-05-02,paid,mobile,외식
858,1416,14,12243,2024-04-17,paid,online,문화
859,7198,28,960587,2024-08-21,cancel,mobile,가전
860,838,49,485476,2024-11-11,paid,offline,가전
861,5976,11,258717,2024-01-16,paid,mobile,여행
862,9819,34,62914,2024-05-22,paid,mobile,쇼핑
863,5124,20,51998,2024-04-22,paid,offline,문화
864,6735,15,79001,2024-09-16,refund,offline,식품
865,3744,12,110038,2024-07-01,paid,offline,패션
866,7073,29,54622,2024-09-02,paid,offline,쇼핑
867,7614,26,144449,2024-11-05,paid,online,교육
868,7400,37,254724,2024-09-13,paid,online,여행
869,7026,13,71633,2024-12-25,paid,online,교육
870,1174,4,52315,2024-06-28,paid,mobile,교육
871,6365,35,14623,2024-09-29,paid,mobile,문화
872,2809,28,78692,2024-11-11,paid,online,쇼핑
873,5664,41,28084,2024-06-19,paid,mobile,의료
874,9151,5,65942,2024-02-27,paid,mobile,가전
875,3190,8,43750,2024-05-15,paid,online,식품
876,4984,34,19587,2024-01-23,paid,mobile,문화
877,8423,38,237941,2024-01-29,refund,online,여행
878,5568,36,41652,2024-05-03,cancel,offline,가전
879,4672,5,12451,2024-07-30,cancel,offline,주유
880,5617,44,24846,2024-02-03,paid,online,문화
881,6114,49,12035,2024-08-01,paid,online,주유
882,1599,36,351116,2024-09-14,paid,offline,여행
883,3355,22,358324,2024-12-06,cancel,online,가전
884,6260,23,28756,2024-11-02,paid,offline,의료
885,8079,32,28646,2024-01-15,paid,mobile,주유
886,497,24,569860,2024-05-04,paid,online,교육
887,203,33,196354,2024-01-14,paid,online,쇼핑
888,7398,10,27260,2024-07-17,paid,mobile,의료
889,9701,18,69353,2024-05-17,paid,online,문화
890,7172,27,26125,2024-07-30,paid,offline,주유
891,4495,4,27579,2024-03-13,paid,online,교육
892,2796,4,30172,2024-10-08,paid,online,문화
893,1832,4,6676,2024-02-17,paid,offline,외식
894,1479,10,9839,2024-01-18,paid,online,주유
895,3276,29,30857,2024-06-21,paid,mobile,패션
896,9783,2,149841,2024-02-12,paid,offline,교육
897,1948,6,13847,2024-02-23,paid,online,문화
898,9041,43,25290,2024-07-13,paid,offline,쇼핑
899,1740,10,31619,2024-11-16,paid,offline,문화
900,4390,5,63186,2024-09-24,paid,offline,여행
901,3954,6,44677,2024-09-29,paid,mobile,의료
902,968,18,214648,2024-10-06,paid,offline,패션
903,4588,39,30388,2024-11-22,paid,offline,식품
904,3673,17,203283,2024-06-27,paid,offline,가전
905,5355,5,110715,2024-08-11,paid,online,가전
906,3693,9,9519,2024-11-18,paid,mobile,문화
907,2793,19,83395,2024-12-20,paid,online,문화
908,2098,20,66206,2024-10-29,paid,offline,외식
