order_id,user_id,order_date,order_datetime,status,total_amount,items_amount,discount_amount,discount_rate,shipping_fee,payment_method,device,channel,shipping_region,coupon_used,refund_date
234,38807,15APR2026,15APR2026:09:51:27,paid,6060,3600,540,15.0,3000,transfer,pc,paid_search,서울,0,
235,33696,05APR2026,05APR2026:17:54:24,refunded,33500,33500,0,0.0,0,card,pc,organic,부산,0,13APR2026
236,20214,10NOV2025,10NOV2025:04:06:28,paid,1300080,1625100,325020,20.0,0,card,mobile,paid_search,경기,0,
237,14743,04DEC2025,04DEC2025:03:17:40,paid,1017000,1017000,0,0.0,0,card,mobile,organic,충남,0,
238,17199,31DEC2025,31DEC2025:21:41:20,pending,21000,18000,0,0.0,3000,kakao,tablet,direct,광주,0,
239,43200,12OCT2024,12OCT2024:14:21:22,paid,31400,28400,0,0.0,3000,card,mobile,social,경남,0,
240,34720,04JUL2025,04JUL2025:23:30:49,paid,39780,46800,7020,15.0,0,transfer,pc,direct,경기,0,
241,1955,25JAN2026,25JAN2026:13:12:06,paid,95000,95000,0,0.0,0,kakao,mobile,direct,경기,0,
242,42275,18JUN2025,18JUN2025:18:22:51,paid,2556200,2556200,0,0.0,0,naver,pc,paid_search,서울,0,
243,7578,19OCT2025,19OCT2025:10:15:58,paid,693040,866300,173260,20.0,0,naver,mobile,paid_search,경기,0,
244,27236,16AUG2025,16AUG2025:14:46:19,paid,81720,90800,9080,10.0,0,card,pc,direct,대구,1,
245,24002,18OCT2024,18OCT2024:19:03:07,paid,134700,134700,0,0.0,0,card,mobile,direct,대구,0,
246,25938,10MAR2026,10MAR2026:09:15:54,paid,167800,167800,0,0.0,0,transfer,mobile,paid_search,울산,0,
247,38685,04NOV2025,04NOV2025:18:46:28,paid,23160,22400,2240,10.0,3000,kakao,mobile,email,경기,0,
248,13134,06SEP2025,06SEP2025:08:57:48,cancelled,1789930,2105800,315870,15.0,0,transfer,pc,paid_search,충남,0,
249,33493,29APR2026,29APR2026:14:46:19,paid,1090100,1090100,0,0.0,0,card,pc,paid_search,울산,0,
250,11831,10JUN2025,10JUN2025:04:48:49,paid,1729040,2161300,432260,20.0,0,card,mobile,email,서울,0,
251,17942,26JAN2026,26JAN2026:19:35:22,paid,2895660,3217400,321740,10.0,0,naver,mobile,paid_search,대구,0,
252,30891,21MAR2025,21MAR2025:18:19:08,paid,62800,62800,0,0.0,0,kakao,tablet,social,충남,0,
253,44531,10MAR2026,10MAR2026:07:14:07,paid,1097000,1097000,0,0.0,0,card,tablet,email,광주,0,
254,5756,08JUL2026,08JUL2026:13:57:28,paid,1598300,1598300,0,0.0,0,card,pc,organic,전남,0,
255,28529,02DEC2025,02DEC2025:01:52:21,paid,204500,204500,0,0.0,0,transfer,mobile,organic,제주,1,
256,42418,02MAY2026,02MAY2026:23:09:23,cancelled,14200,11200,0,0.0,3000,kakao,mobile,email,광주,1,
257,49681,26APR2025,26APR2025:06:45:11,paid,1410100,1410100,0,0.0,0,card,mobile,organic,충북,0,
258,35676,12FEB2026,12FEB2026:17:02:35,paid,3856110,4536600,680490,15.0,0,card,mobile,email,충남,0,
259,13205,25JAN2026,25JAN2026:07:52:36,paid,1683600,1683600,0,0.0,0,card,pc,organic,경북,0,
260,3838,17MAR2025,17MAR2025:17:45:44,paid,31360,39200,7840,20.0,0,card,pc,social,경기,0,
261,7072,10SEP2024,10SEP2024:13:09:13,paid,1081300,1081300,0,0.0,0,kakao,mobile,organic,경기,0,
262,1814,08MAY2026,08MAY2026:09:47:26,cancelled,234365,246700,12335,5.0,0,kakao,mobile,organic,충북,0,
263,45561,05JUN2025,05JUN2025:20:10:09,paid,136300,136300,0,0.0,0,card,tablet,paid_search,경기,0,
264,44484,11AUG2025,11AUG2025:03:56:17,paid,10395,8700,1305,15.0,3000,naver,tablet,direct,대구,0,
265,5338,08JAN2026,08JAN2026:18:47:07,paid,86830,91400,4570,5.0,0,kakao,mobile,organic,서울,0,
266,27445,01APR2025,01APR2025:05:44:38,paid,723425,761500,38075,5.0,0,card,pc,paid_search,경기,0,
267,45164,29DEC2024,29DEC2024:09:42:52,paid,28200,25200,0,0.0,3000,card,mobile,organic,강원,0,
268,16145,03AUG2024,03AUG2024:01:16:14,paid,67320,79200,11880,15.0,0,etc,mobile,email,경기,0,
269,29852,19JUN2026,19JUN2026:17:08:12,paid,17000,14000,0,0.0,3000,kakao,mobile,paid_search,경기,0,
270,17837,22JUL2024,22JUL2024:13:45:19,paid,42400,42400,0,0.0,0,card,pc,paid_search,경남,0,
271,31190,15MAY2026,15MAY2026:18:56:24,paid,1922400,2136000,213600,10.0,0,transfer,mobile,email,경기,0,
272,32331,07JUN2026,07JUN2026:19:15:18,paid,14305,11900,595,5.0,3000,card,pc,email,경기,0,
273,39552,17AUG2024,17AUG2024:13:21:29,paid,40970,48200,7230,15.0,0,naver,pc,paid_search,경북,1,
274,5328,01JAN2026,01JAN2026:00:54:04,paid,27115,31900,4785,15.0,0,etc,mobile,paid_search,서울,1,
275,44286,31AUG2025,31AUG2025:13:59:09,paid,228905,269300,40395,15.0,0,kakao,mobile,email,경기,0,
276,45100,05APR2025,05APR2025:12:26:07,refunded,55600,55600,0,0.0,0,card,pc,email,서울,0,19APR2025
277,26304,24AUG2024,24AUG2024:13:45:56,cancelled,45270,50300,5030,10.0,0,naver,mobile,paid_search,경기,0,
278,14762,07MAR2026,07MAR2026:02:01:35,paid,41900,41900,0,0.0,0,kakao,mobile,paid_search,경기,0,
279,7707,10MAR2025,10MAR2025:05:43:56,paid,1128695,1188100,59405,5.0,0,card,mobile,direct,전남,0,
280,44383,15JUL2025,15JUL2025:05:20:54,paid,78900,78900,0,0.0,0,kakao,mobile,email,부산,0,
281,39658,14JUN2025,14JUN2025:21:59:00,paid,1457900,1457900,0,0.0,0,naver,mobile,paid_search,경기,0,
282,42509,27AUG2024,27AUG2024:09:25:31,paid,3884000,3884000,0,0.0,0,transfer,tablet,paid_search,서울,1,
283,2904,29NOV2025,29NOV2025:22:08:04,paid,57460,67600,10140,15.0,0,card,mobile,social,부산,0,
284,37006,17MAY2025,17MAY2025:06:17:32,paid,35100,35100,0,0.0,0,kakao,mobile,direct,부산,0,
285,30946,21AUG2025,21AUG2025:04:38:17,paid,957800,957800,0,0.0,0,card,pc,organic,경남,0,
286,41559,17OCT2025,17OCT2025:17:05:18,refunded,3294220,3467600,173380,5.0,0,card,mobile,direct,경기,0,27OCT2025
287,17610,18FEB2026,18FEB2026:17:12:19,paid,4127275,4344500,217225,5.0,0,card,mobile,organic,서울,0,
288,8831,02AUG2025,02AUG2025:17:33:19,paid,25695,26700,4005,15.0,3000,naver,mobile,social,인천,0,
289,49742,12JUN2026,12JUN2026:12:10:43,paid,2028700,2028700,0,0.0,0,naver,pc,organic,울산,0,
290,47623,10MAY2026,10MAY2026:21:59:55,paid,3894300,3894300,0,0.0,0,card,pc,paid_search,서울,0,
291,22365,23JAN2025,23JAN2025:01:51:11,paid,435900,435900,0,0.0,0,card,pc,organic,경기,0,
292,23677,24SEP2025,24SEP2025:18:22:43,paid,23880,26100,5220,20.0,3000,card,mobile,direct,서울,0,
293,45783,06MAY2026,06MAY2026:12:38:32,paid,103075,108500,5425,5.0,0,card,pc,organic,전북,0,
294,30801,15JUN2026,15JUN2026:01:01:42,paid,931050,1034500,103450,10.0,0,naver,mobile,paid_search,대전,1,
295,35641,26MAR2026,26MAR2026:06:26:09,paid,1328900,1328900,0,0.0,0,transfer,mobile,paid_search,충남,0,
296,25317,29DEC2024,29DEC2024:05:11:21,paid,53520,66900,13380,20.0,0,kakao,pc,direct,경기,0,
297,31583,15JUN2026,15JUN2026:10:59:31,paid,14100,11100,0,0.0,3000,card,mobile,direct,서울,0,
298,16428,07APR2026,07APR2026:03:49:47,paid,879360,1099200,219840,20.0,0,card,tablet,paid_search,서울,0,
299,17996,07OCT2025,07OCT2025:12:46:34,paid,15160,12800,640,5.0,3000,naver,mobile,paid_search,부산,1,
300,21343,02MAR2026,02MAR2026:17:50:01,paid,738000,738000,0,0.0,0,card,mobile,paid_search,인천,0,
301,3397,15JAN2026,15JAN2026:13:17:04,refunded,1287345,1355100,67755,5.0,0,card,tablet,social,광주,0,25JAN2026
302,5707,07FEB2025,07FEB2025:06:25:39,paid,1229695,1446700,217005,15.0,0,transfer,mobile,paid_search,서울,0,
303,44298,05JUL2026,05JUL2026:12:34:50,refunded,1584230,1863800,279570,15.0,0,card,pc,organic,충남,0,14JUL2026
304,7176,27FEB2025,27FEB2025:06:17:16,paid,77040,96300,19260,20.0,0,card,pc,email,경기,0,
305,49394,12OCT2025,12OCT2025:17:15:35,paid,1598280,1682400,84120,5.0,0,kakao,pc,organic,서울,0,
306,27366,01NOV2025,01NOV2025:01:00:28,paid,992370,1044600,52230,5.0,0,card,mobile,social,충남,0,
307,21802,30JAN2026,30JAN2026:06:10:01,paid,401000,401000,0,0.0,0,card,mobile,paid_search,서울,0,
308,13867,28APR2026,28APR2026:09:11:03,paid,994840,1047200,52360,5.0,0,transfer,pc,social,울산,0,
309,27825,18JAN2026,18JAN2026:20:51:51,paid,343620,381800,38180,10.0,0,card,mobile,paid_search,경기,0,
310,41435,20MAR2026,20MAR2026:11:51:08,cancelled,187040,233800,46760,20.0,0,kakao,pc,social,경기,0,
311,8359,20JUN2026,20JUN2026:06:42:15,paid,56700,56700,0,0.0,0,card,mobile,email,전북,0,
312,43976,27JUL2025,27JUL2025:21:31:50,cancelled,58600,58600,0,0.0,0,naver,pc,direct,서울,0,
313,19144,01JUN2025,01JUN2025:15:56:35,paid,1124730,1249700,124970,10.0,0,kakao,mobile,paid_search,전남,0,
314,35727,08NOV2025,08NOV2025:12:00:24,paid,94400,118000,23600,20.0,0,card,mobile,direct,경기,0,
315,1633,09JUN2026,09JUN2026:00:01:28,paid,142900,142900,0,0.0,0,transfer,mobile,email,서울,0,
316,376,24JAN2026,24JAN2026:16:25:22,paid,139800,139800,0,0.0,0,transfer,mobile,organic,부산,0,
317,41441,04JUN2026,04JUN2026:06:43:48,paid,72600,72600,0,0.0,0,kakao,tablet,email,광주,0,
318,42400,01OCT2025,01OCT2025:10:26:26,cancelled,260185,306100,45915,15.0,0,card,pc,organic,경북,0,
319,2042,07JUL2026,07JUL2026:17:26:53,paid,187800,187800,0,0.0,0,card,mobile,direct,광주,0,
320,37339,07JUL2026,07JUL2026:09:09:55,paid,156600,156600,0,0.0,0,naver,mobile,email,경기,0,
321,21543,11FEB2026,11FEB2026:12:25:04,paid,218300,218300,0,0.0,0,naver,mobile,organic,경기,0,
322,17396,17JUN2025,17JUN2025:02:22:54,pending,5048300,5048300,0,0.0,0,card,mobile,organic,울산,0,
323,40644,01JAN2025,01JAN2025:00:06:31,paid,30000,30000,0,0.0,0,etc,mobile,paid_search,강원,0,
324,24779,01JAN2025,01JAN2025:18:18:54,paid,1721000,1721000,0,0.0,0,card,mobile,organic,서울,0,
325,34783,18NOV2025,18NOV2025:03:15:53,paid,18920,19900,3980,20.0,3000,card,mobile,paid_search,경기,0,
326,38813,07MAR2025,07MAR2025:11:10:31,paid,45840,57300,11460,20.0,0,kakao,mobile,direct,서울,0,
327,37783,24JUN2026,24JUN2026:12:55:26,paid,86400,86400,0,0.0,0,kakao,tablet,social,서울,0,
328,1497,06MAR2026,06MAR2026:02:27:24,pending,69900,69900,0,0.0,0,naver,mobile,paid_search,경북,1,
329,47579,11MAR2026,11MAR2026:11:44:23,refunded,847700,847700,0,0.0,0,card,mobile,social,대구,0,16MAR2026
330,38878,25DEC2025,25DEC2025:23:39:40,paid,34100,34100,0,0.0,0,transfer,mobile,paid_search,경북,0,
331,13450,09MAY2026,09MAY2026:17:00:44,paid,239600,239600,0,0.0,0,card,mobile,organic,부산,0,
332,558,03JAN2026,03JAN2026:17:44:09,paid,128400,128400,0,0.0,0,naver,pc,organic,경기,0,
333,12355,15OCT2025,15OCT2025:07:27:38,paid,184100,184100,0,0.0,0,card,mobile,direct,충남,0,
334,42680,04NOV2025,04NOV2025:13:20:12,paid,417400,417400,0,0.0,0,kakao,mobile,social,경기,0,
335,3151,16FEB2024,16FEB2024:01:47:40,refunded,28985,34100,5115,15.0,0,kakao,mobile,direct,경남,0,01MAR2024
336,12822,20JUL2025,20JUL2025:14:48:24,paid,10500,7500,0,0.0,3000,kakao,mobile,organic,서울,0,
337,8352,26NOV2025,26NOV2025:19:35:04,paid,295830,328700,32870,10.0,0,card,mobile,organic,경기,0,
338,6487,07FEB2026,07FEB2026:17:07:05,paid,1656100,1656100,0,0.0,0,card,mobile,social,부산,0,
339,25905,08MAY2026,08MAY2026:21:48:57,cancelled,64000,64000,0,0.0,0,card,mobile,paid_search,경기,0,
340,5739,20JUN2026,20JUN2026:12:30:11,cancelled,601600,752000,150400,20.0,0,naver,mobile,organic,경기,0,
341,19153,17FEB2025,17FEB2025:21:49:49,paid,216180,240200,24020,10.0,0,card,mobile,direct,부산,0,
342,36339,01JUL2026,01JUL2026:02:57:30,paid,739670,870200,130530,15.0,0,kakao,mobile,organic,세종,0,
343,24660,25JAN2026,25JAN2026:23:37:01,paid,781200,868000,86800,10.0,0,card,mobile,direct,경기,0,
344,1207,23JUN2026,23JUN2026:06:33:15,paid,70900,70900,0,0.0,0,card,mobile,organic,충북,0,
345,2931,30APR2025,30APR2025:00:45:51,paid,515800,515800,0,0.0,0,naver,pc,social,부산,0,
346,36361,21JAN2025,21JAN2025:16:21:13,paid,285200,356500,71300,20.0,0,naver,mobile,paid_search,광주,0,
347,14333,11JUL2025,11JUL2025:01:33:57,paid,1855170,2061300,206130,10.0,0,card,pc,paid_search,경남,0,
348,20002,12OCT2025,12OCT2025:22:58:45,paid,812200,812200,0,0.0,0,transfer,mobile,paid_search,대구,0,
349,49970,23AUG2025,23AUG2025:04:39:41,paid,2350680,2474400,123720,5.0,0,card,mobile,organic,전남,0,
350,39316,31OCT2025,31OCT2025:23:08:17,cancelled,570000,570000,0,0.0,0,card,pc,organic,경기,1,
351,42824,08JAN2025,08JAN2025:09:47:21,cancelled,57630,67800,10170,15.0,0,kakao,mobile,organic,경기,0,
352,10676,23DEC2025,23DEC2025:22:41:40,paid,412870,434600,21730,5.0,0,etc,pc,social,부산,0,
353,10438,16DEC2025,16DEC2025:05:07:35,paid,2451800,2451800,0,0.0,0,naver,mobile,social,경기,0,
354,30472,25JAN2026,25JAN2026:13:20:08,pending,565420,665200,99780,15.0,0,naver,pc,direct,부산,0,
355,2451,22OCT2024,22OCT2024:23:23:28,paid,42400,42400,0,0.0,0,kakao,mobile,organic,경기,0,
356,8773,24NOV2025,24NOV2025:00:55:16,refunded,9000,6000,0,0.0,3000,card,mobile,organic,울산,0,27NOV2025
357,36842,14OCT2025,14OCT2025:09:36:22,paid,56145,59100,2955,5.0,0,naver,mobile,paid_search,서울,0,
358,8144,17AUG2025,17AUG2025:02:09:05,paid,76050,84500,8450,10.0,0,card,pc,social,서울,0,
359,1348,30AUG2025,30AUG2025:19:56:42,pending,162800,162800,0,0.0,0,transfer,pc,social,서울,0,
360,17988,30MAR2026,30MAR2026:07:40:06,paid,53370,59300,5930,10.0,0,kakao,mobile,direct,서울,0,
361,28146,03JUL2026,03JUL2026:03:57:38,refunded,740095,870700,130605,15.0,0,card,tablet,organic,광주,0,05JUL2026
362,35240,30JUL2025,30JUL2025:08:01:57,paid,151300,151300,0,0.0,0,card,pc,paid_search,경기,1,
363,4023,05JUN2025,05JUN2025:04:04:12,paid,45985,54100,8115,15.0,0,etc,mobile,email,경북,0,
364,587,08NOV2025,08NOV2025:02:11:29,paid,49115,51700,2585,5.0,0,card,pc,paid_search,경기,0,
365,40592,29AUG2025,29AUG2025:04:46:05,paid,531900,531900,0,0.0,0,kakao,mobile,paid_search,경기,0,
366,30871,25FEB2026,25FEB2026:05:14:33,paid,4153200,4153200,0,0.0,0,card,mobile,direct,경기,0,
367,35654,08DEC2025,08DEC2025:06:12:31,paid,856545,1007700,151155,15.0,0,kakao,pc,email,광주,0,
368,1139,05APR2026,05APR2026:22:15:57,paid,1761680,1854400,92720,5.0,0,naver,pc,paid_search,서울,0,
369,32261,18JUN2025,18JUN2025:20:01:23,paid,53485,56300,2815,5.0,0,naver,mobile,paid_search,경기,0,
370,26564,17AUG2025,17AUG2025:20:04:21,paid,1556100,1729000,172900,10.0,0,card,pc,social,서울,0,
371,41453,21NOV2024,21NOV2024:06:13:18,paid,32700,32700,0,0.0,0,naver,mobile,social,경기,0,
372,8430,21DEC2025,21DEC2025:03:56:02,cancelled,83760,104700,20940,20.0,0,naver,mobile,email,부산,0,
373,8927,09JUL2024,09JUL2024:22:05:35,paid,33280,41600,8320,20.0,0,kakao,mobile,paid_search,경기,0,
374,47883,22OCT2024,22OCT2024:04:31:04,paid,67575,79500,11925,15.0,0,card,mobile,email,서울,0,
375,32362,09APR2026,09APR2026:04:54:53,paid,2046500,2046500,0,0.0,0,card,mobile,organic,강원,0,
376,11133,25JAN2026,25JAN2026:18:49:41,paid,1065960,1184400,118440,10.0,0,kakao,mobile,social,서울,0,
377,5796,25NOV2025,25NOV2025:09:28:58,paid,881705,1037300,155595,15.0,0,naver,mobile,organic,경남,0,
378,11670,24NOV2025,24NOV2025:04:41:20,paid,39865,46900,7035,15.0,0,card,mobile,organic,경북,0,
379,47395,14JUN2026,14JUN2026:10:41:24,pending,66025,69500,3475,5.0,0,kakao,pc,organic,서울,0,
380,19820,23APR2026,23APR2026:21:46:08,paid,98080,122600,24520,20.0,0,card,pc,paid_search,경기,0,
381,38927,15FEB2026,15FEB2026:16:34:24,paid,116100,116100,0,0.0,0,card,pc,social,울산,1,
382,47425,07JUL2026,07JUL2026:23:58:17,paid,326340,362600,36260,10.0,0,etc,mobile,email,경기,0,
383,24757,07SEP2025,07SEP2025:18:05:00,paid,142000,177500,35500,20.0,0,kakao,mobile,social,경남,0,
384,33189,15JUN2026,15JUN2026:07:45:27,paid,639120,798900,159780,20.0,0,transfer,mobile,paid_search,광주,0,
385,11375,19FEB2026,19FEB2026:06:29:32,paid,6200,3200,0,0.0,3000,card,mobile,direct,부산,0,
386,43161,21APR2026,21APR2026:15:26:04,paid,53600,53600,0,0.0,0,naver,mobile,direct,경기,0,
387,30078,18AUG2025,18AUG2025:08:36:50,paid,46360,48800,2440,5.0,0,card,mobile,email,서울,0,
388,33611,13JUN2026,13JUN2026:18:25:12,paid,51490,54200,2710,5.0,0,etc,tablet,social,인천,0,
389,1259,02JUN2025,02JUN2025:22:01:57,paid,35360,41600,6240,15.0,0,card,mobile,social,경기,0,
390,38231,10JUN2026,10JUN2026:20:15:23,refunded,344470,362600,18130,5.0,0,card,mobile,email,충남,1,21JUN2026
391,11876,15APR2026,15APR2026:06:29:34,paid,1486000,1486000,0,0.0,0,card,pc,paid_search,대구,0,
392,13523,14DEC2025,14DEC2025:05:22:22,paid,31500,31500,0,0.0,0,card,mobile,paid_search,경기,1,
393,34578,03JAN2026,03JAN2026:13:00:00,paid,1418700,1418700,0,0.0,0,card,mobile,organic,경기,0,
394,4996,01APR2026,01APR2026:06:06:12,paid,138225,145500,7275,5.0,0,kakao,mobile,email,울산,0,
395,11623,18FEB2026,18FEB2026:21:51:05,paid,1027920,1284900,256980,20.0,0,card,mobile,social,서울,0,
396,29148,28JUN2026,28JUN2026:05:06:41,paid,2113655,2224900,111245,5.0,0,kakao,pc,paid_search,서울,0,
397,48367,27APR2025,27APR2025:23:19:19,cancelled,1042200,1158000,115800,10.0,0,card,mobile,social,경기,0,
398,21081,23SEP2025,23SEP2025:07:36:45,paid,17600,14600,0,0.0,3000,naver,pc,organic,부산,0,
399,5418,08FEB2026,08FEB2026:10:45:56,paid,4429360,5536700,1107340,20.0,0,kakao,pc,organic,경기,0,
400,11511,13JAN2026,13JAN2026:00:49:32,cancelled,224105,235900,11795,5.0,0,card,mobile,organic,서울,0,
401,49941,06NOV2025,06NOV2025:21:28:02,paid,88880,111100,22220,20.0,0,kakao,mobile,organic,경기,0,
402,41141,02MAY2025,02MAY2025:02:38:22,paid,186030,206700,20670,10.0,0,card,mobile,direct,경남,0,
403,20739,22NOV2025,22NOV2025:15:18:29,paid,11000,10000,2000,20.0,3000,card,mobile,organic,서울,0,
404,48764,09JUN2026,09JUN2026:19:36:41,paid,769025,809500,40475,5.0,0,card,mobile,organic,서울,0,
405,26598,22JUL2024,22JUL2024:23:46:02,paid,581600,581600,0,0.0,0,etc,tablet,social,충남,0,
406,40836,22JAN2025,22JAN2025:00:01:56,paid,56500,56500,0,0.0,0,card,mobile,paid_search,서울,0,
407,28949,05DEC2025,05DEC2025:20:56:43,refunded,44800,44800,0,0.0,0,kakao,tablet,paid_search,경북,0,13DEC2025
408,15805,11JAN2026,11JAN2026:23:48:39,cancelled,747200,747200,0,0.0,0,kakao,tablet,organic,경기,0,
409,28260,11MAR2025,11MAR2025:05:02:56,cancelled,101440,126800,25360,20.0,0,naver,pc,paid_search,경기,0,
410,9177,09AUG2025,09AUG2025:19:37:34,refunded,395100,395100,0,0.0,0,transfer,mobile,organic,서울,0,12AUG2025
411,22393,21AUG2025,21AUG2025:18:43:53,paid,1581400,1581400,0,0.0,0,card,pc,social,부산,0,
412,1374,07OCT2024,07OCT2024:21:17:49,paid,418500,418500,0,0.0,0,card,mobile,paid_search,서울,0,
413,42370,26OCT2024,26OCT2024:13:11:18,paid,155400,155400,0,0.0,0,kakao,mobile,organic,경남,0,
414,22815,17AUG2024,17AUG2024:18:10:25,pending,776430,862700,86270,10.0,0,kakao,pc,social,경기,0,
415,16806,24APR2025,24APR2025:11:42:06,pending,512500,512500,0,0.0,0,card,pc,email,경남,1,
416,41726,21JUN2026,21JUN2026:08:21:34,paid,2746890,3052100,305210,10.0,0,kakao,mobile,paid_search,울산,0,
417,1333,22MAY2026,22MAY2026:09:55:30,paid,1161900,1161900,0,0.0,0,kakao,mobile,direct,경기,0,
418,40958,12DEC2025,12DEC2025:05:40:26,paid,1228100,1228100,0,0.0,0,card,mobile,paid_search,경남,0,
419,8377,30OCT2024,30OCT2024:20:10:09,paid,40800,40800,0,0.0,0,card,pc,organic,부산,0,
420,17869,13APR2026,13APR2026:09:03:48,paid,821340,912600,91260,10.0,0,naver,pc,organic,서울,0,
421,27922,03OCT2025,03OCT2025:22:13:14,paid,78930,87700,8770,10.0,0,kakao,mobile,paid_search,인천,0,
422,24205,06MAY2026,06MAY2026:18:42:43,paid,59500,59500,0,0.0,0,card,pc,organic,전남,0,
423,3263,25NOV2025,25NOV2025:00:22:07,refunded,34080,42600,8520,20.0,0,transfer,pc,email,서울,1,01DEC2025
424,17011,12OCT2025,12OCT2025:04:53:47,paid,168625,177500,8875,5.0,0,card,tablet,paid_search,전남,0,
425,28989,31MAR2025,31MAR2025:05:38:42,paid,361840,452300,90460,20.0,0,card,mobile,email,경기,0,
426,40787,22SEP2025,22SEP2025:02:06:21,refunded,236200,236200,0,0.0,0,card,mobile,organic,경기,0,24SEP2025
427,41105,07MAY2024,07MAY2024:22:54:10,paid,1478000,1478000,0,0.0,0,etc,pc,direct,제주,0,
428,12726,20MAY2026,20MAY2026:20:39:46,paid,16775,14500,725,5.0,3000,card,mobile,direct,세종,0,
429,15673,26SEP2025,26SEP2025:07:36:04,paid,153100,153100,0,0.0,0,card,mobile,paid_search,경기,0,
430,47225,07SEP2025,07SEP2025:09:53:54,paid,127520,159400,31880,20.0,0,card,pc,organic,경기,0,
431,18271,13JUL2025,13JUL2025:08:59:46,paid,503200,592000,88800,15.0,0,kakao,pc,organic,전북,0,
432,19855,03JUN2025,03JUN2025:18:11:54,paid,31120,29600,1480,5.0,3000,card,mobile,email,충북,1,
433,6458,23MAR2026,23MAR2026:04:47:24,paid,116535,137100,20565,15.0,0,kakao,pc,organic,전북,0,
434,22471,18NOV2025,18NOV2025:08:30:30,paid,11200,8200,0,0.0,3000,kakao,pc,direct,경기,1,
435,15569,10JUN2026,10JUN2026:22:11:10,paid,1432260,1591400,159140,10.0,0,transfer,tablet,organic,대전,0,
436,19258,12SEP2025,12SEP2025:02:12:09,paid,960925,1011500,50575,5.0,0,kakao,pc,organic,서울,0,
437,24382,20APR2026,20APR2026:07:51:22,paid,81500,81500,0,0.0,0,card,pc,organic,서울,0,
438,40816,01MAY2026,01MAY2026:00:07:03,paid,69200,86500,17300,20.0,0,transfer,mobile,paid_search,경기,0,
439,3962,21JUN2026,21JUN2026:05:22:49,paid,2262100,2262100,0,0.0,0,card,pc,direct,전북,0,
440,8740,18APR2025,18APR2025:07:46:30,paid,1313840,1642300,328460,20.0,0,naver,mobile,direct,경북,1,
441,21203,26SEP2025,26SEP2025:22:46:18,paid,73600,73600,0,0.0,0,card,mobile,direct,경북,1,
442,33670,16MAY2025,16MAY2025:00:32:15,paid,34900,34900,0,0.0,0,kakao,pc,organic,인천,1,
443,13167,12JUL2025,12JUL2025:16:19:11,paid,1016430,1195800,179370,15.0,0,transfer,mobile,direct,경기,0,
444,47964,20JUN2026,20JUN2026:17:03:15,paid,80400,80400,0,0.0,0,kakao,mobile,organic,경기,0,
445,30849,18JAN2025,18JAN2025:22:18:52,paid,8355,6300,945,15.0,3000,naver,mobile,paid_search,경기,0,
446,29813,29NOV2025,29NOV2025:18:20:58,paid,43500,43500,0,0.0,0,card,pc,organic,강원,0,
