date,region,category,ad_spend,visits,sales
2024-07-09 18:26:00,Daegu,tech,69.6,50,412.0
2024-07-09 18:14:00,Seoul,home,79.0,52,388.0
2024-07-09 19:57:00,Incheon,food,11.3,43,224.0
2024-07-09 17:27:00,Gwangju,tech,91.7,56,344.0
2024-07-09 20:36:00,Gwangju,tech,78.2,46,371.0
2024-07-09 15:39:00,Daegu,food,31.7,43,459.0
2024-07-09 16:14:00,Seoul,tech,72.7,47,347.0
2024-07-10 17:46:00,Daegu,tech,77.3,44,422.0
2024-07-10 15:45:00,Gwangju,fashion,63.6,45,417.0
2024-07-10 18:22:00,Incheon,tech,72.9,47,64.0
2024-07-10 13:05:00,Gwangju,food,90.0,58,436.0
2024-07-10 18:24:00,Daegu,home,39.3,44,80.0
2024-07-10 11:19:00,Incheon,fashion,94.0,57,53.0
2024-07-10 15:30:00,Gwangju,food,21.7,56,191.0
2024-07-10 17:34:00,Busan,food,78.6,52,331.0
2024-07-10 20:09:00,Daegu,food,16.2,53,354.0
2024-07-10 12:24:00,Incheon,home,63.7,47,145.0
2024-07-10 22:11:00,Busan,home,87.5,49,277.0
2024-07-10 21:17:00,Daegu,fashion,87.7,40,334.0
2024-07-10 10:58:00,Seoul,food,16.3,51,415.0
2024-07-10 15:39:00,Incheon,tech,51.0,53,126.0
2024-07-10 09:47:00,Seoul,fashion,25.4,49,359.0
2024-07-10 20:27:00,Busan,tech,89.3,52,339.0
2024-07-10 10:10:00,Incheon,home,63.5,54,154.0
2024-07-10 20:19:00,Incheon,fashion,89.5,53,438.0
2024-07-10 20:47:00,Daegu,food,82.0,60,140.0
2024-07-10 13:16:00,Seoul,home,94.7,56,206.0
2024-07-10 15:11:00,Seoul,food,86.7,64,224.0
2024-07-10 10:43:00,Busan,tech,52.7,37,288.0
2024-07-10 22:56:00,Incheon,home,24.0,43,149.0
2024-07-10 09:09:00,Incheon,food,41.8,56,494.0
2024-07-10 13:21:00,Busan,fashion,37.2,51,112.0
2024-07-10 16:39:00,Daegu,home,34.6,50,257.0
2024-07-10 14:56:00,Busan,food,47.7,49,308.0
2024-07-10 17:39:00,Seoul,fashion,27.9,33,303.0
2024-07-10 18:39:00,Incheon,tech,27.6,50,272.0
2024-07-10 16:18:00,Incheon,fashion,20.5,57,364.0
2024-07-10 15:31:00,Gwangju,food,95.6,42,311.0
2024-07-10 16:30:00,Incheon,home,59.7,47,114.0
2024-07-10 16:27:00,Gwangju,tech,86.9,50,456.0
2024-07-10 17:37:00,Seoul,tech,43.7,57,89.0
2024-07-10 16:30:00,Gwangju,fashion,40.4,44,285.0
2024-07-10 16:03:00,Gwangju,food,88.4,57,388.0
2024-07-10 12:32:00,Seoul,fashion,28.0,45,477.0
2024-07-10 21:07:00,Daegu,tech,80.7,52,398.0
2024-07-10 18:54:00,Busan,tech,48.7,56,422.0
2024-07-10 12:20:00,Gwangju,home,40.6,50,460.0
2024-07-10 16:30:00,Gwangju,fashion,66.4,45,468.0
2024-07-10 22:43:00,Daegu,fashion,50.4,44,376.0
2024-07-10 11:56:00,Daegu,tech,72.6,52,75.0
2024-07-10 16:30:00,Seoul,food,31.3,54,468.0
2024-07-10 15:49:00,Gwangju,food,84.4,50,155.0
2024-07-10 14:48:00,Gwangju,fashion,36.4,52,137.0
2024-07-10 14:37:00,Gwangju,fashion,55.6,47,203.0
2024-07-10 15:57:00,Seoul,food,41.2,49,175.0
2024-07-10 12:55:00,Daegu,home,33.5,47,471.0
2024-07-10 12:15:00,Busan,home,27.9,42,370.0
2024-07-10 14:54:00,Gwangju,food,92.2,43,77.0
2024-07-10 20:19:00,Busan,fashion,91.4,57,75.0
2024-07-10 08:11:00,Seoul,food,32.5,47,183.0
2024-07-10 14:47:00,Seoul,tech,27.2,43,243.0
2024-07-10 19:21:00,Gwangju,tech,53.7,40,477.0
2024-07-10 12:14:00,Seoul,food,62.5,48,70.0
2024-07-10 13:22:00,Incheon,fashion,93.8,57,346.0
2024-07-11 14:48:00,Daegu,food,80.2,39,213.0
2024-07-11 11:37:00,Gwangju,food,16.1,52,65.0
2024-07-11 17:27:00,Incheon,home,88.6,57,303.0
2024-07-11 13:27:00,Busan,tech,33.4,47,74.0
2024-07-11 17:54:00,Gwangju,fashion,61.7,41,454.0
2024-07-11 18:21:00,Daegu,food,81.5,42,301.0
2024-07-11 12:37:00,Seoul,home,53.4,58,221.0
2024-07-11 19:53:00,Gwangju,fashion,80.3,45,58.0
2024-07-11 17:57:00,Seoul,fashion,57.8,48,345.0
2024-07-11 22:16:00,Seoul,tech,86.0,44,281.0
2024-07-11 18:46:00,Incheon,fashion,16.9,47,231.0
2024-07-11 19:39:00,Gwangju,food,43.6,45,210.0
2024-07-11 15:57:00,Gwangju,home,29.5,45,63.0
2024-07-11 20:03:00,Gwangju,tech,25.1,60,154.0
2024-07-11 16:42:00,Seoul,fashion,29.8,62,333.0
2024-07-11 15:09:00,Busan,tech,71.0,48,421.0
2024-07-11 12:04:00,Busan,food,48.8,47,163.0
2024-07-11 19:39:00,Busan,home,34.7,61,448.0
2024-07-11 16:41:00,Daegu,fashion,98.1,70,378.0
2024-07-11 14:21:00,Daegu,tech,21.9,47,254.0
2024-07-11 18:08:00,Incheon,home,69.4,54,472.0
2024-07-11 12:18:00,Gwangju,fashion,47.8,50,399.0
2024-07-11 11:55:00,Seoul,tech,90.8,38,95.0
2024-07-11 09:13:00,Daegu,home,40.2,37,424.0
2024-07-11 21:06:00,Seoul,home,35.2,45,467.0
2024-07-11 13:15:00,Seoul,fashion,45.4,46,315.0
2024-07-11 15:38:00,Busan,tech,34.8,54,457.0
2024-07-11 15:45:00,Incheon,home,46.9,42,193.0
2024-07-11 13:07:00,Gwangju,tech,18.6,49,442.0
2024-07-11 10:15:00,Busan,fashion,14.6,50,200.0
2024-07-11 15:45:00,Incheon,fashion,29.5,43,460.0
2024-07-11 16:24:00,Incheon,tech,46.8,54,66.0
2024-07-11 15:22:00,Busan,food,32.2,46,105.0
2024-07-11 11:37:00,Incheon,fashion,81.1,41,98.0
2024-07-11 09:22:00,Daegu,food,17.4,50,126.0
2024-07-11 14:34:00,Seoul,food,87.9,45,329.0
2024-07-11 15:01:00,Busan,home,69.9,50,61.0
2024-07-11 15:23:00,Seoul,fashion,60.1,56,418.0
2024-07-11 09:32:00,Daegu,home,27.6,53,406.0
2024-07-11 17:03:00,Incheon,fashion,21.3,58,354.0
2024-07-11 17:01:00,Seoul,home,10.5,41,259.0
2024-07-11 21:32:00,Gwangju,home,77.2,44,109.0
2024-07-11 17:19:00,Busan,fashion,20.2,52,107.0
2024-07-11 09:09:00,Seoul,tech,85.8,50,353.0
2024-07-11 18:53:00,Daegu,tech,69.7,70,451.0
2024-07-11 16:38:00,Gwangju,tech,59.2,58,410.0
2024-07-11 19:21:00,Incheon,food,36.4,50,455.0
2024-07-11 19:32:00,Gwangju,home,65.3,52,390.0
2024-07-11 10:04:00,Incheon,food,67.0,52,378.0
2024-07-11 14:44:00,Gwangju,fashion,21.4,49,193.0
2024-07-11 20:22:00,Daegu,tech,20.6,47,56.0
2024-07-11 16:39:00,Gwangju,fashion,84.1,61,416.0
2024-07-11 15:01:00,Gwangju,food,45.0,44,192.0
2024-07-11 11:10:00,Daegu,food,17.9,49,264.0
2024-07-11 14:01:00,Gwangju,home,71.4,46,335.0
2024-07-11 11:26:00,Incheon,home,61.5,45,242.0
2024-07-11 22:26:00,Gwangju,fashion,26.8,49,432.0
2024-07-11 12:51:00,Busan,tech,19.7,49,294.0
2024-07-11 10:18:00,Daegu,home,52.7,36,183.0
2024-07-11 21:33:00,Daegu,fashion,72.0,44,326.0
2024-07-11 20:39:00,Daegu,home,75.7,47,260.0
2024-07-12 16:42:00,Daegu,food,57.7,46,333.0
2024-07-12 21:06:00,Busan,fashion,43.3,51,193.0
2024-07-12 16:56:00,Busan,food,15.6,47,123.0
2024-07-12 17:16:00,Daegu,home,20.3,64,253.0
2024-07-12 22:37:00,Busan,fashion,69.4,49,78.0
2024-07-12 19:41:00,Seoul,tech,27.8,42,286.0
2024-07-12 11:26:00,Incheon,food,21.4,48,380.0
2024-07-12 13:25:00,Incheon,food,13.8,47,102.0
2024-07-12 13:35:00,Busan,home,17.1,51,228.0
2024-07-12 14:15:00,Daegu,fashion,88.3,47,286.0
2024-07-12 14:47:00,Seoul,home,28.1,46,462.0
2024-07-12 14:25:00,Gwangju,fashion,94.7,72,375.0
2024-07-12 09:21:00,Daegu,food,48.0,60,404.0
2024-07-12 17:38:00,Seoul,tech,17.8,57,109.0
2024-07-12 15:51:00,Gwangju,home,14.9,52,222.0
2024-07-12 13:32:00,Incheon,fashion,27.7,49,169.0
2024-07-12 16:23:00,Busan,home,94.2,49,57.0
2024-07-12 13:30:00,Incheon,home,29.8,53,133.0
2024-07-12 10:22:00,Gwangju,tech,35.5,58,218.0
2024-07-12 17:58:00,Daegu,fashion,76.8,44,223.0
2024-07-12 19:28:00,Daegu,fashion,44.5,58,278.0
2024-07-12 10:44:00,Gwangju,fashion,89.0,51,72.0
2024-07-12 11:37:00,Busan,food,91.2,50,199.0
2024-07-12 16:07:00,Seoul,food,94.3,56,125.0
2024-07-12 10:05:00,Gwangju,fashion,14.2,63,179.0
2024-07-12 17:56:00,Incheon,fashion,39.8,56,344.0
2024-07-12 16:03:00,Seoul,tech,13.7,69,271.0
2024-07-12 12:19:00,Busan,fashion,28.7,52,199.0
2024-07-12 18:12:00,Busan,fashion,41.5,44,424.0
2024-07-12 13:40:00,Seoul,fashion,76.6,52,138.0
2024-07-12 19:27:00,Incheon,home,62.1,59,361.0
2024-07-12 12:34:00,Gwangju,tech,56.8,54,110.0
2024-07-12 12:54:00,Gwangju,tech,91.6,47,268.0
2024-07-12 15:29:00,Gwangju,fashion,41.5,44,139.0
2024-07-12 14:43:00,Busan,home,76.8,56,168.0
2024-07-12 17:44:00,Seoul,fashion,27.6,50,248.0
2024-07-12 14:53:00,Gwangju,home,63.9,50,53.0
2024-07-12 16:56:00,Gwangju,tech,18.2,46,108.0
2024-07-12 16:32:00,Daegu,tech,74.3,47,164.0
2024-07-12 17:24:00,Gwangju,food,87.5,52,319.0
2024-07-12 19:18:00,Seoul,home,36.6,45,124.0
2024-07-12 12:39:00,Busan,tech,49.2,52,80.0
2024-07-12 19:42:00,Busan,tech,56.6,43,230.0
2024-07-13 17:08:00,Gwangju,food,36.4,45,301.0
2024-07-13 18:04:00,Incheon,fashion,69.7,45,72.0
2024-07-13 13:08:00,Gwangju,fashion,29.9,41,275.0
2024-07-13 17:09:00,Incheon,home,13.6,50,469.0
2024-07-13 17:38:00,Gwangju,fashion,44.7,47,118.0
2024-07-13 12:19:00,Incheon,fashion,21.8,54,309.0
2024-07-13 13:05:00,Daegu,tech,23.3,43,336.0
2024-07-13 15:59:00,Daegu,tech,27.9,47,454.0
2024-07-13 19:48:00,Daegu,tech,67.7,61,416.0
2024-07-13 10:15:00,Incheon,fashion,88.8,46,436.0
2024-07-13 18:24:00,Busan,fashion,86.8,46,351.0
2024-07-13 13:50:00,Busan,home,82.2,59,479.0
2024-07-13 14:55:00,Daegu,home,88.4,45,411.0
2024-07-13 22:28:00,Incheon,fashion,88.6,42,373.0
2024-07-13 16:37:00,Incheon,fashion,25.1,58,135.0
2024-07-13 18:40:00,Daegu,fashion,52.9,63,231.0
2024-07-13 15:47:00,Gwangju,food,42.7,60,101.0
2024-07-13 15:13:00,Busan,fashion,16.4,47,155.0
2024-07-13 17:46:00,Gwangju,food,21.9,44,165.0
2024-07-13 16:28:00,Busan,tech,49.7,60,278.0
2024-07-13 12:07:00,Daegu,tech,52.7,49,289.0
2024-07-13 15:52:00,Daegu,food,83.8,53,256.0
2024-07-13 13:01:00,Incheon,food,69.5,55,431.0
2024-07-13 13:15:00,Daegu,food,61.4,49,97.0
2024-07-13 16:21:00,Busan,fashion,77.8,55,368.0
2024-07-13 14:17:00,Daegu,fashion,77.0,54,387.0
2024-07-13 20:15:00,Busan,fashion,77.5,45,87.0
2024-07-13 15:48:00,Gwangju,fashion,70.8,50,440.0
2024-07-13 08:57:00,Busan,tech,13.4,57,303.0
2024-07-13 14:57:00,Seoul,home,99.3,59,368.0
2024-07-13 14:58:00,Incheon,tech,31.1,57,422.0
2024-07-13 08:00:00,Seoul,food,31.0,37,300.0
2024-07-13 14:34:00,Gwangju,tech,98.0,57,292.0
2024-07-13 19:29:00,Busan,fashion,99.4,46,430.0
2024-07-13 20:02:00,Daegu,food,16.3,61,420.0
2024-07-13 16:36:00,Seoul,fashion,52.9,55,248.0
2024-07-13 16:25:00,Incheon,food,85.3,50,411.0
2024-07-13 22:52:00,Incheon,fashion,89.1,66,250.0
2024-07-13 17:01:00,Busan,tech,37.9,50,383.0
2024-07-13 17:53:00,Gwangju,tech,17.9,47,68.0
2024-07-13 14:06:00,Incheon,fashion,41.7,33,226.0
2024-07-13 21:01:00,Busan,food,55.7,52,265.0
2024-07-13 18:02:00,Gwangju,tech,50.5,51,422.0
2024-07-13 17:42:00,Seoul,food,60.6,52,360.0
2024-07-13 16:59:00,Seoul,food,27.7,44,339.0
2024-07-13 17:40:00,Daegu,home,28.4,49,131.0
2024-07-13 11:06:00,Gwangju,fashion,27.9,48,309.0
2024-07-13 19:24:00,Gwangju,home,31.7,48,116.0
2024-07-13 14:16:00,Gwangju,food,10.5,50,188.0
2024-07-13 21:52:00,Busan,home,62.3,55,250.0
2024-07-13 14:09:00,Gwangju,food,27.6,46,392.0
2024-07-13 14:17:00,Daegu,home,62.5,52,191.0
2024-07-13 16:27:00,Gwangju,fashion,77.0,62,204.0
2024-07-13 21:17:00,Gwangju,fashion,41.6,61,393.0
2024-07-13 19:02:00,Daegu,food,86.4,47,473.0
2024-07-13 17:45:00,Incheon,home,13.7,55,59.0
2024-07-13 10:15:00,Busan,home,77.4,47,134.0
2024-07-14 13:06:00,Seoul,tech,12.4,47,289.0
2024-07-14 15:01:00,Incheon,tech,37.0,52,350.0
2024-07-14 16:47:00,Incheon,home,13.5,53,298.0
2024-07-14 12:58:00,Daegu,fashion,75.8,51,342.0
2024-07-14 10:35:00,Busan,home,85.8,52,136.0
2024-07-14 16:18:00,Incheon,fashion,86.6,38,356.0
2024-07-14 14:02:00,Busan,food,73.6,51,138.0
2024-07-14 13:20:00,Gwangju,food,60.4,59,246.0
2024-07-14 21:13:00,Busan,home,27.4,39,420.0
2024-07-14 11:02:00,Daegu,food,60.8,52,221.0
2024-07-14 17:03:00,Busan,food,21.2,40,133.0
2024-07-14 14:10:00,Seoul,fashion,32.4,48,111.0
2024-07-14 18:20:00,Incheon,home,26.7,38,346.0
2024-07-14 15:20:00,Gwangju,home,41.2,63,276.0
2024-07-14 14:37:00,Gwangju,home,38.4,59,72.0
2024-07-14 17:37:00,Daegu,tech,70.5,46,177.0
2024-07-14 15:32:00,Daegu,tech,16.7,44,277.0
2024-07-14 18:31:00,Busan,tech,52.0,57,241.0
2024-07-14 15:30:00,Seoul,food,32.6,39,328.0
2024-07-14 19:53:00,Busan,tech,41.5,52,154.0
2024-07-14 15:48:00,Daegu,tech,97.3,59,365.0
2024-07-14 14:18:00,Busan,food,36.1,43,126.0
2024-07-14 11:33:00,Gwangju,food,53.7,62,296.0
2024-07-14 13:28:00,Daegu,tech,56.4,39,458.0
2024-07-14 18:17:00,Gwangju,food,64.3,38,470.0
2024-07-14 16:15:00,Incheon,food,46.6,60,455.0
2024-07-14 17:52:00,Busan,fashion,28.2,61,354.0
2024-07-14 14:47:00,Incheon,food,43.6,43,475.0
2024-07-14 22:20:00,Gwangju,food,49.9,58,478.0
2024-07-14 14:03:00,Gwangju,tech,13.1,49,448.0
2024-07-14 10:11:00,Gwangju,tech,67.1,52,490.0
2024-07-14 12:38:00,Busan,food,70.9,47,174.0
2024-07-14 14:55:00,Seoul,home,93.1,44,230.0
2024-07-14 13:09:00,Incheon,tech,98.5,53,489.0
2024-07-14 15:35:00,Gwangju,fashion,67.6,58,294.0
2024-07-14 17:33:00,Seoul,tech,45.4,52,384.0
2024-07-14 13:11:00,Incheon,food,36.0,47,103.0
2024-07-14 21:23:00,Daegu,tech,89.6,42,349.0
2024-07-14 15:48:00,Daegu,food,62.7,45,109.0
2024-07-14 19:46:00,Daegu,fashion,55.2,61,312.0
2024-07-14 19:14:00,Daegu,home,94.5,46,391.0
2024-07-14 17:49:00,Seoul,tech,53.3,37,238.0
2024-07-14 20:30:00,Busan,fashion,24.3,46,276.0
2024-07-14 19:18:00,Gwangju,tech,25.8,50,488.0
2024-07-14 13:56:00,Incheon,food,39.9,64,495.0
2024-07-14 16:12:00,Gwangju,tech,51.4,34,374.0
2024-07-14 14:20:00,Gwangju,food,12.0,56,260.0
2024-07-14 17:37:00,Daegu,fashion,36.1,51,324.0
2024-07-14 16:42:00,Seoul,home,52.9,48,452.0
2024-07-14 14:20:00,Incheon,fashion,15.2,63,296.0
2024-07-14 20:04:00,Gwangju,tech,39.2,54,419.0
2024-07-14 15:39:00,Daegu,food,49.6,50,192.0
2024-07-14 10:20:00,Daegu,food,61.4,61,415.0
2024-07-14 21:06:00,Busan,tech,94.8,56,290.0
2024-07-14 17:18:00,Seoul,food,99.6,45,290.0
2024-07-15 22:04:00,Incheon,home,64.3,44,363.0
2024-07-15 16:56:00,Daegu,home,22.0,58,56.0
2024-07-15 20:31:00,Incheon,food,80.4,50,309.0
2024-07-15 14:11:00,Incheon,food,26.9,55,115.0
2024-07-15 12:38:00,Incheon,tech,50.1,59,306.0
2024-07-15 20:53:00,Busan,fashion,45.0,41,312.0
2024-07-15 18:07:00,Daegu,fashion,59.5,50,427.0
2024-07-15 14:27:00,Incheon,tech,57.3,54,381.0
2024-07-15 10:03:00,Seoul,food,77.3,55,394.0
2024-07-15 16:01:00,Busan,fashion,61.9,54,323.0
2024-07-15 10:54:00,Busan,tech,54.3,48,417.0
2024-07-15 15:31:00,Daegu,fashion,22.0,66,140.0
2024-07-15 14:06:00,Gwangju,home,89.0,38,172.0
2024-07-15 18:31:00,Busan,food,29.6,47,489.0
2024-07-15 21:02:00,Incheon,food,37.3,55,171.0
2024-07-15 15:12:00,Incheon,tech,86.0,47,191.0
2024-07-15 10:40:00,Busan,food,80.0,44,440.0
2024-07-15 15:42:00,Daegu,fashion,83.4,58,97.0
2024-07-15 16:12:00,Busan,food,45.7,49,51.0
2024-07-15 13:25:00,Daegu,tech,90.0,51,283.0
2024-07-15 10:10:00,Gwangju,fashion,36.7,63,344.0
2024-07-15 10:15:00,Seoul,home,22.0,54,399.0
2024-07-15 19:21:00,Incheon,food,49.5,56,413.0
2024-07-15 13:17:00,Gwangju,food,49.2,45,110.0
2024-07-15 17:17:00,Seoul,home,19.4,51,98.0
2024-07-15 17:52:00,Gwangju,home,66.3,37,72.0
2024-07-15 13:41:00,Gwangju,fashion,44.7,65,426.0
2024-07-15 18:30:00,Daegu,food,93.9,59,247.0
2024-07-15 15:55:00,Gwangju,home,68.9,44,207.0
2024-07-15 09:35:00,Daegu,fashion,68.2,53,343.0
2024-07-15 22:24:00,Daegu,tech,63.0,43,79.0
2024-07-15 17:09:00,Gwangju,food,48.4,49,338.0
2024-07-15 14:53:00,Gwangju,food,40.4,53,387.0
2024-07-15 18:43:00,Busan,home,40.9,53,55.0
2024-07-15 12:46:00,Gwangju,home,98.5,50,382.0
2024-07-15 16:58:00,Seoul,fashion,41.7,49,200.0
2024-07-15 13:53:00,Gwangju,home,74.9,50,334.0
2024-07-15 16:08:00,Busan,tech,62.4,43,133.0
2024-07-15 10:22:00,Seoul,home,21.2,50,141.0
2024-07-15 22:56:00,Seoul,food,63.7,45,381.0
2024-07-15 17:27:00,Gwangju,food,90.4,54,362.0
2024-07-15 14:08:00,Gwangju,fashion,96.6,53,98.0
2024-07-15 19:57:00,Gwangju,tech,16.4,53,353.0
2024-07-15 16:23:00,Incheon,food,11.7,49,479.0
2024-07-15 13:02:00,Daegu,home,31.2,50,145.0
2024-07-15 12:34:00,Incheon,home,92.1,41,155.0
2024-07-15 12:56:00,Busan,fashion,84.9,50,468.0
2024-07-15 12:10:00,Busan,tech,36.5,47,164.0
2024-07-16 20:36:00,Busan,food,65.2,44,358.0
2024-07-16 12:12:00,Seoul,home,26.9,46,115.0
2024-07-16 11:57:00,Daegu,food,19.7,48,380.0
2024-07-16 19:35:00,Incheon,home,93.1,57,345.0
2024-07-16 16:20:00,Incheon,home,14.9,42,280.0
2024-07-16 12:30:00,Seoul,food,26.5,54,109.0
2024-07-16 20:01:00,Daegu,food,80.3,61,334.0
2024-07-16 15:54:00,Incheon,fashion,61.6,39,473.0
2024-07-16 21:41:00,Seoul,food,32.8,37,460.0
2024-07-16 17:13:00,Seoul,fashion,38.4,57,185.0
2024-07-16 15:48:00,Incheon,fashion,31.2,53,318.0
2024-07-16 11:44:00,Busan,tech,92.1,42,412.0
2024-07-16 10:54:00,Seoul,home,31.3,38,334.0
2024-07-16 22:44:00,Seoul,tech,24.7,46,172.0
2024-07-16 19:56:00,Gwangju,tech,18.3,48,282.0
2024-07-16 18:38:00,Incheon,fashion,83.9,45,75.0
2024-07-16 11:43:00,Busan,home,54.7,58,369.0
2024-07-16 18:42:00,Seoul,tech,67.4,37,291.0
2024-07-16 22:25:00,Seoul,tech,87.3,47,451.0
2024-07-16 19:35:00,Busan,fashion,66.7,48,92.0
2024-07-16 09:21:00,Gwangju,fashion,50.5,47,330.0
2024-07-16 20:46:00,Seoul,fashion,86.6,59,393.0
2024-07-16 12:22:00,Daegu,home,66.9,49,140.0
2024-07-16 18:59:00,Seoul,food,49.8,55,416.0
2024-07-16 16:11:00,Gwangju,tech,66.5,58,166.0
2024-07-16 20:32:00,Daegu,fashion,14.8,54,460.0
2024-07-16 18:32:00,Busan,home,53.7,51,410.0
2024-07-16 15:23:00,Busan,fashion,74.7,52,148.0
2024-07-16 13:13:00,Busan,fashion,94.1,53,255.0
2024-07-16 12:24:00,Gwangju,food,50.2,56,124.0
2024-07-16 15:12:00,Busan,fashion,93.9,40,63.0
2024-07-16 19:54:00,Seoul,fashion,19.9,70,342.0
2024-07-16 13:29:00,Incheon,food,97.6,39,61.0
2024-07-16 15:23:00,Daegu,tech,75.9,54,158.0
2024-07-16 14:59:00,Busan,food,11.8,47,53.0
2024-07-16 17:50:00,Busan,food,24.4,57,70.0
2024-07-16 17:25:00,Busan,food,66.1,41,430.0
2024-07-16 12:54:00,Incheon,home,17.3,54,204.0
2024-07-16 13:38:00,Incheon,tech,28.1,34,292.0
2024-07-16 16:29:00,Gwangju,fashion,96.4,33,56.0
2024-07-16 16:34:00,Busan,fashion,63.9,47,456.0
2024-07-16 18:37:00,Incheon,tech,21.3,56,196.0
2024-07-16 19:00:00,Daegu,food,88.5,52,483.0
2024-07-16 16:04:00,Busan,tech,34.0,29,330.0
2024-07-16 21:04:00,Seoul,home,56.9,54,167.0
2024-07-16 14:41:00,Seoul,tech,92.6,56,251.0
2024-07-16 11:22:00,Busan,food,96.5,61,93.0
2024-07-16 14:15:00,Seoul,tech,88.6,41,317.0
2024-07-16 11:15:00,Daegu,home,20.5,49,312.0
2024-07-16 10:20:00,Seoul,fashion,56.2,66,227.0
2024-07-16 19:38:00,Gwangju,tech,54.1,58,232.0
2024-07-16 14:53:00,Seoul,fashion,31.5,57,200.0
2024-07-16 11:09:00,Gwangju,fashion,37.5,42,188.0
2024-07-16 09:15:00,Daegu,tech,36.1,38,353.0
2024-07-16 14:47:00,Seoul,home,31.9,49,143.0
2024-07-16 18:37:00,Daegu,home,79.8,47,142.0
2024-07-16 18:14:00,Gwangju,tech,83.6,54,419.0
2024-07-16 15:58:00,Gwangju,tech,34.1,50,106.0
2024-07-16 11:53:00,Daegu,food,38.9,30,462.0
2024-07-16 16:34:00,Incheon,tech,70.5,34,52.0
2024-07-16 22:30:00,Seoul,home,64.3,55,315.0
2024-07-16 17:36:00,Gwangju,tech,27.5,46,337.0
2024-07-17 19:50:00,Daegu,home,42.5,40,402.0
2024-07-17 12:49:00,Busan,fashion,99.4,42,128.0
2024-07-17 18:55:00,Incheon,fashion,12.9,55,111.0
2024-07-17 19:59:00,Incheon,home,11.4,36,142.0
2024-07-17 16:20:00,Busan,tech,14.8,53,426.0
2024-07-17 16:21:00,Daegu,home,25.4,43,317.0
2024-07-17 13:06:00,Incheon,tech,12.0,57,184.0
2024-07-17 11:17:00,Gwangju,home,67.9,54,160.0
2024-07-17 19:56:00,Daegu,home,65.0,50,395.0
2024-07-17 21:58:00,Busan,tech,46.2,34,105.0
2024-07-17 15:26:00,Incheon,food,19.4,45,305.0
2024-07-17 09:36:00,Busan,fashion,73.7,43,98.0
2024-07-17 17:49:00,Incheon,tech,80.3,48,460.0
2024-07-17 16:30:00,Busan,tech,85.9,53,440.0
2024-07-17 20:06:00,Busan,tech,75.6,50,126.0
2024-07-17 12:24:00,Incheon,tech,17.8,49,202.0
2024-07-17 09:03:00,Daegu,fashion,65.8,53,147.0
2024-07-17 11:29:00,Daegu,food,97.7,58,492.0
2024-07-17 11:39:00,Incheon,food,94.7,54,254.0
2024-07-17 19:43:00,Gwangju,tech,42.8,58,422.0
2024-07-17 16:26:00,Seoul,fashion,44.6,49,96.0
2024-07-17 16:41:00,Busan,food,22.9,48,194.0
2024-07-17 20:24:00,Daegu,home,70.5,54,58.0
2024-07-17 18:38:00,Daegu,fashion,80.0,47,219.0
2024-07-17 15:31:00,Incheon,fashion,42.6,50,171.0
2024-07-17 14:59:00,Seoul,food,60.6,46,358.0
2024-07-17 18:12:00,Seoul,home,42.3,38,478.0
2024-07-17 15:11:00,Busan,food,31.4,45,92.0
2024-07-17 11:00:00,Incheon,food,35.8,44,343.0
2024-07-17 19:03:00,Incheon,home,88.1,48,171.0
2024-07-17 22:38:00,Incheon,fashion,13.4,51,486.0
2024-07-17 16:40:00,Busan,food,38.0,43,458.0
2024-07-17 16:30:00,Gwangju,tech,62.4,47,277.0
2024-07-17 19:11:00,Gwangju,food,27.3,52,287.0
2024-07-17 18:44:00,Gwangju,home,14.8,39,361.0
2024-07-17 17:46:00,Daegu,tech,76.8,45,90.0
2024-07-17 15:26:00,Seoul,tech,22.6,49,432.0
2024-07-17 15:59:00,Busan,food,71.6,60,443.0
2024-07-17 10:18:00,Gwangju,food,94.7,34,435.0
2024-07-17 15:08:00,Busan,home,44.7,62,277.0
2024-07-17 22:42:00,Incheon,fashion,40.3,52,379.0
2024-07-17 15:24:00,Busan,home,74.9,64,282.0
2024-07-17 18:58:00,Incheon,food,44.1,54,164.0
2024-07-17 17:13:00,Gwangju,tech,100.0,52,180.0
2024-07-17 17:49:00,Busan,food,13.0,50,78.0
2024-07-17 18:58:00,Incheon,tech,98.4,54,477.0
2024-07-17 16:17:00,Gwangju,home,42.1,45,377.0
2024-07-17 13:10:00,Daegu,food,74.3,63,103.0
2024-07-17 16:20:00,Daegu,fashion,53.4,53,138.0
2024-07-17 16:17:00,Incheon,home,85.3,42,80.0
2024-07-17 18:54:00,Seoul,food,96.9,41,62.0
2024-07-17 13:16:00,Gwangju,tech,64.7,45,176.0
2024-07-17 14:36:00,Seoul,home,12.7,39,334.0
2024-07-17 18:38:00,Seoul,fashion,76.3,53,482.0
2024-07-18 10:07:00,Gwangju,food,59.9,44,450.0
2024-07-18 15:18:00,Incheon,tech,97.3,51,284.0
2024-07-18 22:32:00,Seoul,fashion,31.7,55,193.0
2024-07-18 16:00:00,Incheon,fashion,78.5,55,74.0
2024-07-18 18:36:00,Busan,food,63.4,52,354.0
2024-07-18 12:05:00,Incheon,food,60.4,48,303.0
2024-07-18 08:13:00,Incheon,food,17.0,45,306.0
2024-07-18 20:32:00,Busan,fashion,88.6,50,203.0
2024-07-18 18:04:00,Busan,food,81.1,49,223.0
